ts_utc,event,value,prior,delta,trailing_mean,trailing_std,surprise_z,expected_dir
2021-07-15 12:30:00+00:00,CLAIMS,333000,371000.0,-38000.0,-15375.0,19942.327561533253,-1.1345215311597505,-1
2021-07-22 12:30:00+00:00,CLAIMS,387000,333000.0,54000.0,-16750.0,21198.04573202924,3.337571816495334,1
2021-07-29 12:30:00+00:00,CLAIMS,380000,387000.0,-7000.0,-6750.0,32216.898848719622,-0.007759902688769674,-1
2021-08-05 12:30:00+00:00,CLAIMS,379000,380000.0,-1000.0,-5875.0,32086.657218049866,0.15193231151725092,1
2021-08-06 12:30:00+00:00,NFP,146762,145820.0,942.0,679.0833333333334,516.1015506720188,0.5094281664612736,-1
2021-08-06 12:30:00+00:00,UNRATE,5.4,5.9,-0.5,-0.425,0.5361902647381792,-0.1398757212360474,-1
2021-08-11 12:30:00+00:00,PPI,231.85,228.9,2.9499999999999886,3.141666666666668,1.951902723606954,-0.09819478417064517,1
2021-08-12 12:30:00+00:00,CLAIMS,361000,379000.0,-18000.0,-5125.0,32126.7022895295,-0.4007569741820693,-1
2021-08-12 12:30:00+00:00,CPI,5.245169381309234,,2.957339856994353,2.2878295243148807,1.5813655382987402,1.870117809811329,-1
2021-08-16 12:30:00+00:00,RETAIL,601817,611950.0,-10133.0,7826.0,18296.17005625146,-0.9815715499355968,1
2021-08-19 12:30:00+00:00,CLAIMS,367000,361000.0,6000.0,-8375.0,31923.737249890717,0.45029189056018837,1
2021-08-26 12:30:00+00:00,CLAIMS,358000,367000.0,-9000.0,-6875.0,32330.60248654388,-0.06572720074995302,-1
2021-09-02 12:30:00+00:00,CLAIMS,353000,358000.0,-5000.0,-1250.0,26315.39473388268,-0.14250213754808874,-1
2021-09-03 12:30:00+00:00,NFP,147314,146762.0,552.0,625.5833333333334,441.6778872216807,-0.16659954111852893,1
2021-09-03 12:30:00+00:00,UNRATE,5.1,5.4,-0.3000000000000007,-0.3999999999999999,0.5239708527632555,0.1908503106091322,1
2021-09-09 12:30:00+00:00,CLAIMS,335000,353000.0,-18000.0,-2250.0,26282.80263377128,-0.5992511612807426,-1
2021-09-10 12:30:00+00:00,PPI,233.415,231.85,1.5649999999999977,3.2374999999999994,1.9077741671191795,-0.8766760913455224,1
2021-09-13 12:30:00+00:00,CPI,5.152015301793966,,2.510160392585799,2.6418549092081673,1.7342315028138788,1.4474194411259027,-1
